tofpet_id,channel,tac,a,b,c,d,x0,chi2,dof
1,52,3,0.00027951628860982305,0.13770507057861678,25.05335789788704,400.7326512918947,134.00157046726625,5206.07364664717,2995
1,53,0,0.000367314078646513,0.1609012966103057,26.30619523265613,392.7927947325474,108.537908397163,4608.832710879926,3145
1,53,1,0.00037343912366742796,0.16112597220773114,26.10710995337612,392.60321169094726,108.88152505338266,4667.118901929845,3145
1,53,2,0.0003665660071094972,0.16101817456208808,26.14549519968095,392.5412652036458,109.03616405067952,4579.928093629744,3145
1,53,3,0.0003663327524118329,0.16014936591307002,26.111591308677987,392.59877111707146,109.62911381271402,4572.555996574583,3145
1,54,0,0.0003191623413789024,0.1520653943020984,24.681059612015385,390.80274907208883,119.79709698753788,5297.203175812746,3089
1,54,1,0.00032626591108634364,0.1522594036391455,24.48414386942101,390.5715532291058,120.13533142022483,5535.824424257114,3077
1,54,2,0.0003277853712011311,0.15170054351011694,24.487740702815668,390.6711182667786,120.47631138824669,5268.701082617826,3071
1,54,3,0.0003337859667746351,0.15255632224161425,24.1201642841581,390.78250953456273,121.20641483718912,5561.768839640026,3070
1,55,0,0.00032326417561009366,0.16119127659087165,25.964254274185844,399.27493315470093,111.94957493774503,4212.416909922291,3145
1,55,1,0.00031559222066557024,0.1596768488764868,26.210273880218416,398.98475299297303,112.1036769644138,4110.735760756816,3145
1,55,2,0.0003199904669330486,0.1613136845794804,25.841645033389238,399.0913506874196,112.4661790720022,4135.310743316602,3145
1,55,3,0.00031927118349214394,0.16105807870968417,25.71920447343333,399.0258967344974,113.05509566704502,4195.210803150429,3145
1,56,0,0.00022606054531375857,0.14168568453419345,25.347441013521774,382.1889820315418,127.37930184281508,4743.114221964794,3070
1,56,1,0.00022374003081779344,0.1404376365142518,25.536173050242862,382.0565837941295,127.49642834753828,4654.093184584481,3070
1,56,2,0.00021974138513287196,0.14000555525241398,25.60764630460755,381.83564682990686,127.73397335633042,4796.64794533312,3070
1,56,3,0.0002133163228883431,0.1385840145430879,25.80192681897442,382.107623625766,128.3797744419939,5139.591734413079,3070
1,57,0,0.00026396826730922104,0.1381884134456605,25.236578079411398,395.0190334823409,132.94236469843366,4655.081827548916,2995
1,57,1,0.00026688258597276274,0.1379102718725954,25.125716090683465,394.90219494548063,133.4387612778968,4647.3464796696435,2995
1,57,2,0.00025951765005705974,0.13701306837075128,25.372679202677187,394.8214276533432,133.533344169962,4796.208971444123,2995
1,57,3,0.0002596194872605164,0.1375026785817315,25.091425792121754,394.78956493463545,134.36967855843525,4827.046601026995,2995
1,58,0,0.0004098054039722574,0.16895608182145905,22.952433728596766,387.0059624234952,114.48690088132332,5914.147310197457,3130
1,58,1,0.0004101922819177127,0.16809401534621773,22.952273317613244,386.7983501143977,114.83119704062729,5855.174321717839,3121
1,58,2,0.0004122278375000971,0.168286375962473,22.885785186184197,386.86404572322954,115.07335442480974,5506.523249181442,3113
1,58,3,0.0004271233908926794,0.16940228418228395,22.47831211441586,386.95345859153514,115.7531642405555,5469.571710086851,3099
1,59,0,0.0002599775075519583,0.1431451925090639,24.744181465923006,367.5300543833146,123.07868815871984,4721.887173762543,3070
1,59,1,0.0002577719145435022,0.1422116325433657,24.842103123393496,367.34102090508264,123.38552400639055,4954.677024814932,3070
1,59,2,0.0002565215672067729,0.14248094290861732,24.742933725535536,367.5450403005863,123.73733317939023,4858.387425586092,3070
1,59,3,0.0002567912093744972,0.14257949211018928,24.595940344597995,367.53051000127346,124.33249329950199,4666.331654127891,3070
1,60,0,0.00024362772630103635,0.14931026298664613,27.608353903042733,407.9665197199941,117.9616483016234,5935.200648634612,3145
1,60,1,0.0002425626798308555,0.14903611359486704,27.605280152896857,407.4416418006239,118.12184572067956,5997.671465347892,3145
1,60,2,0.00024021404820109672,0.14873486082696352,27.62772959222972,407.5350743093892,118.38885894136463,6174.506214107871,3142
1,60,3,0.00023190911767152745,0.1467500927507096,27.975982172221883,407.78433959714397,118.89383421190502,6073.631767668627,3128
1,61,0,0.0003117670445830436,0.1613709144925082,24.284667568547498,381.63932712474843,113.22273158374433,4578.578495211071,3145
1,61,1,0.0003150782277092161,0.16178639577033352,24.077882823566394,381.57294438521154,113.6527839568967,4551.781797559492,3145
1,61,2,0.0003045126306769406,0.1602876566295559,24.373661464252297,381.51929902273093,113.79913092837533,4751.125045219445,3145
1,61,3,0.000301137977127281,0.16002170936887497,24.302281230487964,381.69558315618275,114.4257924768373,4584.087472796619,3145
1,62,0,0.00037457808570530595,0.15217693284445338,23.116815912618534,376.4106441300294,120.7776137529331,11347.346906709257,3087
1,62,1,0.00038581493226467003,0.15238397534539602,22.86310116208235,376.2646365783188,121.2817755516232,10505.189910025103,3079
1,62,2,0.00040955002963799085,0.1541089651143119,22.33941330911112,376.35024369182344,121.69700572818566,9068.259570468545,3070
1,62,3,0.00041427742854537877,0.1545465428554763,22.086850456970705,376.53444309794645,122.424505000458,9281.75021016529,3070
1,63,0,0.00040836119333978146,0.17014026822154638,26.7330867710976,398.6018738920053,102.36892190731253,5297.431469608748,3171
1,63,1,0.0004134483122836165,0.17005427031010414,26.584578322596194,398.29108106708634,102.66760273281798,5155.955748933034,3169
1,63,2,0.00043032980340931956,0.17118875870489234,26.166020552550435,398.28449120504575,103.04434308731628,5028.500240839399,3160
1,63,3,0.0004397927569516569,0.1713400412219563,25.931348106012567,398.42432122134323,103.54904913013247,4534.675897883551,3148
